Date,Coal_RB_4800_FOB_London_Close_USD,Coal_RB_5500_FOB_London_Close_USD,Coal_RB_5700_FOB_London_Close_USD,Coal_RB_6000_FOB_CurrentWeek_Avg_USD,Coal_India_5500_CFR_London_Close_USD,Price_WTI,Price_Brent_Oil,Price_Dubai_Brent_Oil,Price_ExxonMobil,Price_NTPC,Price_Shenhua,tempmax_RB,tempmin_RB,temp_RB,dew_RB,humidity_RB,precip_RB,preciptype_RB,windspeed_RB,tempmax_Limpopo,tempmin_Limpopo,temp_Limpopo,dew_Limpopo,humidity_Limpopo,precip_Limpopo,preciptype_Limpopo,windspeed_Limpopo
4/10/2023,,,,,,79.74,84.18,84.28,114.54,177.6,,25.3,18.7,21.6,19.3,87.2,2.445,rain,13.8,22.5,15.2,18.5,12.5,69,0.216,rain,27.3
4/11/2023,95.97,113.65,129.24,133.76,127.96,81.53,85.61,85.19,115.35,178.1,24.2,24.7,17.7,20.5,16.1,77.3,3.579,rain,11.4,26,13.3,18.3,10.9,66.9,0,,16.5
4/12/2023,95.97,113.65,129.24,133.76,127.96,83.26,87.33,86.35,115.23,175.8,24.3,29.6,13.9,21.4,16,73.5,0,rain,10.3,24.2,11,17.5,10.7,68.9,0,,16.5
4/13/2023,95.97,113.65,129.24,133.76,127.96,82.16,86.09,85.61,115.77,173.05,24.5,28,14.6,21.7,17.9,80.3,0,,9.1,27.6,10.8,18.9,9.7,59.1,0,,12.9
4/14/2023,89.92,105.11,119.93,122.4,126.04,82.52,86.31,85.64,116.05,,24.8,25.3,18.7,22.1,16.5,71.8,0,rain,20.8,30.8,12,21.5,7.9,47.2,0,,23.7
4/17/2023,89.92,105.11,119.93,122.4,126.04,80.83,84.76,84.95,114.7,169.6,25.55,32.7,13.2,22.4,15.8,70,0,,10.2,25,8.8,16.3,7.7,62.6,0,,11.1
4/18/2023,89.92,105.11,119.93,122.4,126.04,80.86,84.77,85,116.94,170.1,25.7,33.8,13.1,23,15.9,69.6,0,,11.3,27.6,9.9,17.7,7.3,56.2,0,,21.5
4/19/2023,89.92,105.11,119.93,122.4,126.04,79.16,83.12,84.36,116.57,167.1,25.8,31.4,10.1,21.7,15.8,73,0.001,rain,10.3,27.2,9.5,17.4,7.1,55.9,0,,21.7
4/20/2023,89.92,105.11,119.93,122.4,126.04,77.29,81.1,83.55,115.64,169.7,25.45,33.2,17.7,24.2,15.9,63.3,0,,14.9,26.5,8.2,17.3,5.7,52.5,0,,10.4
4/21/2023,90.45,107.23,120.27,126.95,125.23,77.87,81.66,83.71,116.01,169.7,25.55,23,16.4,20.7,15.4,72.6,0.6,rain,19.7,27,9.1,18.2,4.9,46.6,0,,14.7
4/24/2023,90.45,107.23,120.27,126.95,125.23,78.76,82.73,83.9,118.2,170.95,25.25,31.4,12.4,21.7,16.5,75.5,0,,14.8,28,11.3,18.8,11,62.9,0,,17.6
4/25/2023,90.45,107.23,120.27,126.95,125.23,77.07,80.77,83.62,116.52,171.1,25.15,26.9,18.9,22.4,19.1,81.9,0,rain,13.9,30.2,12.5,21.4,10,53.9,0,,14.8
4/26/2023,90.45,107.23,120.27,126.95,125.23,74.3,77.69,83.23,115.45,169.85,25.35,29.9,15.7,22.9,18.8,79.6,0,,12.7,26.1,13.8,19.7,13.8,70.2,0,rain,20.5
4/27/2023,90.45,107.23,120.27,126.95,125.23,74.76,78.37,83.32,116.83,170.95,25.4,33.6,20.7,25.6,19.4,70.5,0,,12.7,29.1,13.8,20.2,13.5,70.6,0,,11.9
4/28/2023,91.28,108.09,122.2,127.42,125.82,76.78,79.54,83.41,118.34,172,26,27.2,18.4,23.6,19.3,77.7,0,,14.9,30.5,13.9,21.8,13.3,62.7,0,,21.5
5/1/2023,,,,,,75.66,79.31,79.24,114.67,,,27.2,16.2,21.7,18,80.8,0.119,rain,13.8,22.1,14.7,17.3,12.3,73.6,0,,16.5
5/2/2023,91.28,108.09,122.2,127.42,125.82,71.66,75.32,75.01,110.1,175.6,26.05,26.1,16.6,21.7,19,85,0,,10.2,27.2,10.3,18.6,11.7,67,0,,11.1
5/3/2023,91.28,108.09,122.2,127.42,125.82,68.6,72.33,72.28,107.93,176.35,25.9,25.2,17.1,21.5,18.9,85.2,0.205,rain,11.4,27.5,13.6,19.1,12.7,68.8,0.198,rain,15.8
5/4/2023,91.28,108.09,122.2,127.42,125.82,68.56,72.5,72.5,106.04,176.35,26.25,31.5,17.4,23.1,18.6,78.1,0.001,rain,14.9,25.5,13.2,18.7,11.6,67.2,19.775,rain,14.3
5/5/2023,87.26,103.26,116.71,122.63,123.74,71.34,75.3,74.88,108.68,174.25,26.75,26.5,18.9,21.8,18,80,0,rain,9.2,27.6,13.9,19.6,9.9,58.5,0.641,rain,22.6
5/8/2023,,,,,,73.16,77.01,76.25,109.11,177.05,27.8,20.1,15.9,18.3,17.5,94.7,65.794,rain,8,19.2,12.1,15.7,11.6,77.3,0.113,rain,21.5
5/9/2023,87.26,103.26,116.71,122.63,123.74,73.71,77.44,76.55,109.14,176,28.35,21.4,15.2,18.3,16.6,89.9,20.296,rain,11.4,22,11.6,15.6,9.9,72.7,9,rain,18.4
5/10/2023,87.26,103.26,116.71,122.63,123.74,72.56,76.41,75.64,107.74,177.05,28,22.2,15.6,18.3,16.3,88.4,81.101,rain,9.2,21.6,9.8,14.8,10.4,77.3,0,,12.9
5/11/2023,87.26,103.26,116.71,122.63,123.74,70.87,74.98,74.74,105.79,179.55,27.95,28.1,12.2,19.8,16.1,81,0,,9.1,24.3,10.5,16.7,10,68.3,0,,15.8
5/12/2023,78.21,97.07,104.98,112.03,116.59,70.04,74.17,74.01,105.78,174.95,27.45,26.1,15.2,21,18,83.7,0.5,rain,10.1,26.1,10.6,17.8,8.9,60.5,0,,10.4
5/15/2023,78.21,97.07,104.98,112.03,116.59,71.11,75.23,74.54,105.07,175.95,27.65,21.6,14.1,18.1,15.7,86,0.025,rain,19.5,17,13,14.6,11.9,84.6,0,rain,24
5/16/2023,78.21,97.07,104.98,112.03,116.59,70.86,74.91,74.42,102.52,177.45,27.85,25.1,11.2,17.9,14,79.3,0.001,rain,8,17.1,10.4,13.2,10.6,84.8,0,rain,15.5
5/17/2023,78.21,97.07,104.98,112.03,116.59,72.83,76.96,75.18,104.82,176,27.3,29.1,11.1,19,14.4,77.4,0,,9.1,22.5,9.7,15.5,11.1,77.9,0,rain,19.1
5/18/2023,78.21,97.07,104.98,112.03,116.59,71.86,75.86,74.76,105.77,175.1,27.7,24.6,13.7,19.1,16.7,86.7,4.5,rain,9.2,23.2,11.7,16,11.1,75.8,0,,19.1
5/19/2023,71.96,87.11,97.31,103.98,108.14,71.55,75.58,74.61,106.26,173.3,27.6,19.6,11.2,15.7,14.2,91.1,0.042,rain,18.2,24.9,10,16.6,8.5,64.9,0,,19.5
5/22/2023,71.96,87.11,97.31,103.98,108.14,71.99,75.99,74.77,104.97,174.1,27.6,21.6,12.7,17.5,11.7,70.1,0.002,rain,17.1,20.9,9,14.1,7.4,66.4,0,,22.6
5/23/2023,71.96,87.11,97.31,103.98,108.14,72.91,76.84,74.99,106.4,174.15,27.6,24.6,10.7,17.7,13.7,79.3,0,,10.3,19,9,13.8,10.1,79.4,0,,18.3
5/24/2023,71.96,87.11,97.31,103.98,108.14,74.34,78.36,75.41,107.59,174.95,27.35,26.1,11.7,19.2,15.3,80,0,,10.3,25.7,8.7,15.2,8.9,71.3,0,,11.1
5/25/2023,71.96,87.11,97.31,103.98,108.14,71.83,76.26,75,105.66,174.5,26.85,30.6,16.6,22.5,15.4,66.6,0,,16.1,26.7,8.7,16.5,9.5,67.6,0,,22.6
5/26/2023,71.12,86.39,98.43,104.24,104.4,72.67,76.95,75.14,104.97,174.5,,23.6,15.2,20.6,13.3,64.8,0.3,rain,19.4,26.5,9.7,17.3,8.5,62,0,,14.7
5/29/2023,,,,,,72.87,77.07,,,176.3,26.15,26,15.1,21,17.3,80.2,0.2,rain,19.4,22.1,5.7,13.3,8,73.2,0,,16.6
5/30/2023,71.12,86.39,98.43,104.24,104.4,69.46,73.54,74.95,104.04,176.8,25.9,26.8,15.1,20.9,17.3,80.9,0,,11.4,21.6,8.9,15,9.1,70.6,0,,31.1
5/31/2023,71.12,86.39,98.43,104.24,104.4,68.09,72.66,74.93,102.18,173.85,24.75,27.6,14.2,21.5,17.2,77.4,0.001,rain,13.8,19,11.6,14.3,11.7,84.6,0,rain,22.2
6/1/2023,71.12,86.39,98.43,104.24,104.4,70.1,74.28,72.75,103.36,174.4,24.45,22.6,11.6,17.5,12.8,76.5,0.061,rain,10.2,24,10.3,15.8,5.6,59.5,0.2,rain,21.2
6/2/2023,67.16,81.5,92.15,96.72,101.01,71.74,76.13,74.41,105.76,174.55,25.4,24.2,7.7,16.1,11.2,75.4,0,,9.1,24.8,4,14.2,1.6,50.7,0,,24.1
6/5/2023,67.16,81.5,92.15,96.72,101.01,72.15,76.71,75.14,105.29,174.1,25.4,24,4.7,15.2,10.7,77.4,0,rain,14.9,28.1,10,18.5,5.7,46.6,0,,17.6
6/6/2023,67.16,81.5,92.15,96.72,101.01,71.74,76.29,75.5,106.15,175.4,25.7,23.6,3.2,14.7,9.8,74.3,0,,12.7,17.7,9,13.3,10.1,81.6,0,,23.3
6/7/2023,67.16,81.5,92.15,96.72,101.01,72.53,76.95,75.83,108.53,177.35,25.75,29.7,3.1,18.8,11.5,66.3,0,,11.4,26.2,8.2,15.9,9.8,72.4,0,,12.9
6/8/2023,67.16,81.5,92.15,96.72,101.01,71.29,75.96,75.2,108.19,182.05,26.15,27.7,18.8,22.4,15.3,66.5,0,,10.3,28,9,16.9,6.8,59.6,0,,16.6
6/9/2023,71.06,85.96,97.6,100.6,99.36,70.17,74.79,74.38,107.39,182.8,26.05,24.6,15.9,19.5,15.4,78.5,0,,8.5,27.5,10,17.9,3.3,43.3,0,,24.1
6/12/2023,71.06,85.96,97.6,100.6,99.36,67.12,71.84,72.41,106.42,185.7,26.3,27.4,6.6,17.2,11.7,75.2,0.1,rain,13.9,25.4,5.4,14.7,5.2,58.4,0,rain,24.8
6/13/2023,71.06,85.96,97.6,100.6,99.36,69.42,74.29,73.89,106.44,185.35,26.15,25.2,12.6,18,13.8,78,0,rain,6.9,19.9,7.9,12.9,2.6,52.6,0,,16.5
6/14/2023,71.06,85.96,97.6,100.6,99.36,68.27,73.2,73.42,105.16,187.2,26,27.7,7.7,17.1,11.1,71.3,0,,12.7,23.2,4.3,13.8,-0.8,41.4,0,,23.7
6/15/2023,71.06,85.96,97.6,100.6,99.36,70.62,75.67,74.69,105.89,186.7,26.4,25.9,13.7,19.4,14.4,74.8,0.2,rain,14.9,26,7.7,15.9,-3.5,30.1,0,,25.9
6/16/2023,70.86,86.93,100.23,100.86,95.63,71.78,76.61,75.2,105.13,188.2,26.75,21.6,10.6,16.8,12.3,76.2,0,rain,13.9,24.2,9.3,15.5,-0.9,34.9,0,,14.9
6/19/2023,70.86,86.93,100.23,100.86,95.63,71.31,76.09,,,185.85,26.7,31.6,10.6,19.9,10.3,63,0,,13.9,24.9,5.6,14.6,-0.8,39.4,0,,20.5
6/20/2023,70.86,86.93,100.23,100.86,95.63,70.5,75.9,75.1,102.72,187.5,26.3,22,14.2,18.6,11.5,64.2,0.1,rain,16,24.7,8.1,14.5,-4,31.2,0,,15.4
6/21/2023,70.86,86.93,100.23,100.86,95.63,72.53,77.12,75.7,103.87,187.5,23.6,25.6,9.2,17,11.5,72.4,0,,12.7,21.8,4,13,5.1,60.6,0,,16.5
6/22/2023,70.86,86.93,100.23,100.86,95.63,69.51,74.14,74.91,103.3,184.5,,19.1,12.1,15.1,11.7,80.3,0.3,rain,9.2,21.2,5,12.2,5.5,67.8,0,,21.5
6/23/2023,70.13,84.58,100.69,99.48,97.08,69.16,73.85,74.88,102.4,186.7,23.05,22.7,8.7,16.7,12.2,76.4,0,,10.3,19.2,7,12.7,7.9,74.9,0,,11.2
6/26/2023,70.13,84.58,100.69,99.48,97.08,69.37,74.18,74.93,104.29,184.9,22.9,24.8,6.2,16.5,13.5,84,0,,6.9,22.7,5.7,13.5,1.2,48.8,0,,11.8
6/27/2023,70.13,84.58,100.69,99.48,97.08,67.7,72.26,74.78,104.55,186.05,23.4,24,11.7,17.1,14.1,84,0.1,rain,5.8,21.8,4.3,12.2,0.3,47.7,0,,17.6
6/28/2023,70.13,84.58,100.69,99.48,97.08,69.56,74.03,74.94,105.4,189.1,23.55,25.2,10.2,17.9,13.1,76.3,0,,10.3,19.4,4.7,12.1,5.3,64.3,0,,28.7
6/29/2023,70.13,84.58,100.69,99.48,97.08,69.86,74.34,74.95,106.7,,23.5,27,12.6,18.5,11.1,66.5,0.013,rain,11.4,22.1,9.7,14.7,7.3,64.7,0,,14
6/30/2023,71.28,87.01,101.66,100.88,97.75,70.64,74.9,74.99,107.25,189.15,23.95,24,8.7,15.9,11.8,78.1,0,,6.9,21.2,6,12.5,0,47.4,0,,22.9
7/3/2023,71.28,87.01,101.66,100.88,97.75,69.79,74.65,74.91,107.46,191.25,24.3,26.6,9.2,18.5,12.5,71.5,0,,12.7,20,4,11.7,5.5,67.9,0,,20.5
7/4/2023,71.28,87.01,101.66,100.88,97.75,71.06,76.25,,,194.05,24.15,24.2,7.7,17.3,12.7,76.4,0,rain,10.2,20.5,4,11.9,3.6,62.4,0,,10.8
7/5/2023,71.28,87.01,101.66,100.88,97.75,71.79,76.65,76.42,106.91,193.4,24.05,20.5,14.2,17.2,11.6,70.2,0,rain,12.7,21.7,5.7,13.4,2.2,53.5,0,,14
7/6/2023,71.28,87.01,101.66,100.88,97.75,71.8,76.52,76.54,102.92,196.75,23.8,23.4,10.2,17.1,10.8,68.3,0,,11.4,19.8,5.3,11.9,5.6,67.8,0,,17
7/7/2023,72.95,89.24,104.04,102.9,98.17,73.86,78.47,78.24,103.16,192.6,23.5,29.7,10.6,20,10.9,60.4,0,,12.7,20.5,3.9,12,3.2,59.7,0,,12.9
7/10/2023,72.95,89.24,104.04,102.9,98.17,72.99,77.69,77.62,104.69,191.55,23.6,17,9.7,12,8.9,82.2,27.844,rain,21.8,13.4,3.9,8.3,-5.4,42.1,0,rain,30.3
7/11/2023,72.95,89.24,104.04,102.9,98.17,74.83,79.4,78.79,105.97,192.4,23.6,19,8.2,14,9.3,74.9,0.2,rain,16,16.2,2.7,9,0.9,61.2,0,rain,21.9
7/12/2023,72.95,89.24,104.04,102.9,98.17,75.75,80.11,79.07,106.49,190.8,23.7,21.5,10.2,14.8,12.2,85.4,6.986,rain,6.9,17,0.7,8.8,3,69.1,0,,27.6
7/13/2023,72.95,89.24,104.04,102.9,98.17,76.89,81.36,79.89,104.54,187.9,24,21.7,6.7,13.9,10.6,82.4,0,,6,18,0,9.4,1.9,65.9,0,,16.5
7/14/2023,64.62,79.61,93.42,92.82,94.9,75.42,79.87,79.31,100.94,187.45,24,22.7,6.6,15.4,10.7,75.8,0,,11.4,17,1,8.7,2.7,71.1,0,,18.3
7/17/2023,64.62,79.61,93.42,92.82,94.9,74.15,78.5,78.83,101.38,186.5,,26.9,9.2,18.3,13,74.5,0.001,rain,9.1,24,4,12.7,-0.1,47.3,0,,12.9
7/18/2023,64.62,79.61,93.42,92.82,94.9,75.75,79.63,79.33,100.92,187.35,23.2,27.1,10.2,18.4,10.7,65,0,,11.3,24,3,12.8,-0.9,44.4,0,,11.1
7/19/2023,64.62,79.61,93.42,92.82,94.9,75.35,79.46,79.3,101.62,192.55,23.15,21.8,7.6,16,11.7,77,1.2,rain,20.8,25,3,13.6,-2.1,40.2,0,,14.7
7/20/2023,64.62,79.61,93.42,92.82,94.9,75.63,79.64,79.41,103.41,192.9,23.1,15.1,10.1,12.3,10.4,88.3,2.6,rain,14.9,18,8,12.2,7.8,76,0,,29.4
7/21/2023,68.77,83.05,94.84,90.6,97.63,77.07,81.07,79.9,103.89,195.1,23.2,18.1,10.1,13.9,10.3,80.1,0.001,rain,5.8,12,7,9.8,7.1,83.9,0,rain,29.4
7/24/2023,68.77,83.05,94.84,90.6,97.63,78.74,82.74,80.3,105.52,195.9,22.75,19.1,13.1,16.1,14.4,89.8,0.7,rain,13.8,29,6.7,16.4,4.4,56.1,0,,14.7
7/25/2023,68.77,83.05,94.84,90.6,97.63,79.63,83.64,80.49,105.68,200.65,23.3,22.7,9.7,16.7,11.9,74.8,0,,12.7,16,11,13.5,10,80,0,,24.1
7/26/2023,68.77,83.05,94.84,90.6,97.63,78.78,82.92,80.29,105.09,201.6,23.45,24.7,15.7,19.5,12.8,66.3,0,,17.1,20,6,11.4,8.1,83.4,0,,12.9
7/27/2023,68.77,83.05,94.84,90.6,97.63,80.09,84.24,80.42,105.42,201.95,23.25,26.1,13.2,19.6,13.5,69.6,0,,12.7,24,4,12.8,6.2,71,0,,11.1
7/28/2023,72.43,88.62,101.66,89.19,97.25,80.58,84.99,80.43,104.16,210,23.05,28.1,11.7,19.7,14.9,76.4,0,,12.7,27,7,16.3,3.6,52.4,0,,16.5
7/31/2023,72.43,88.62,101.66,89.19,97.25,81.8,85.56,80.44,107.24,218.35,23.3,23,7.7,15.1,10.1,74.8,0.1,rain,8.1,20,4,10.7,-6.3,32.4,0,,25.8
8/1/2023,72.43,88.62,101.66,89.19,97.25,81.37,84.91,85.58,106.62,225.15,23.35,20.6,8.1,14.8,8.8,70.7,0,,17.2,20,3,11.5,-1.5,45,0,,20.5
8/2/2023,72.43,88.62,101.66,89.19,97.25,79.49,83.2,84.32,105.29,219.1,22.8,21.1,9.1,15.4,10.6,74.7,0,,11.4,15,7,10.7,6.8,78.7,0,,24.1
8/3/2023,72.43,88.62,101.66,89.19,97.25,81.55,85.14,86.18,107.12,220.1,22.65,23.4,12.1,17.2,10.4,66.8,0,,12.1,16,6,10.5,4.8,71.6,0,,18.3
8/4/2023,72.3,88.82,101.37,105.18,99.29,82.82,86.24,87.23,107.42,217.95,22.2,26.1,13.2,19,10.6,61.2,0,,12.8,16,4,9.9,3.6,66.6,0,,14.7
8/7/2023,72.3,88.82,101.37,105.18,99.29,81.94,85.34,86.75,107.2,217.95,22.6,23.2,8.6,17.4,13.5,79.6,0,,11.4,25,4,13.5,-2.8,41,0,,14.7
8/8/2023,72.3,88.82,101.37,105.18,99.29,82.92,86.17,87.47,107.73,217.55,22.5,28,11.2,18.9,13.6,75.2,0,,9.2,25,3,13.2,-1.1,44.3,0,,14.7
8/9/2023,72.3,88.82,101.37,105.18,99.29,84.4,87.55,88.18,109.56,218.7,22.65,22.7,16.6,19.4,15.2,76.9,0.7,rain,17.1,19,3,12,3.3,58,0,,35.2
8/10/2023,72.3,88.82,101.37,105.18,99.29,82.82,86.4,87.32,110.12,217.4,22.9,22.5,13.6,17.5,13.5,78.1,0.1,rain,11.4,18,9,13.1,6.4,66,0,,20.5
8/11/2023,75.4,92.25,105.73,111.3,101.49,83.19,86.81,87.63,111.83,213,22.5,24.8,13.2,18.2,12.1,69.1,0,,12.7,21,5,12.6,6.1,68.1,0,rain,13
8/14/2023,75.4,92.25,105.73,111.3,101.49,82.51,86.21,87.2,111.92,213,22.35,26.7,14.6,19.1,14.7,78.1,0,rain,9.2,28,6,16.6,1,40.1,0,,12.9
8/15/2023,75.4,92.25,105.73,111.3,101.49,80.99,84.89,86.39,108.16,,22.25,20.6,15.7,18,14.8,81.8,1.2,rain,13.9,30,9,18.8,1,37.5,0,,16.5
8/16/2023,75.4,92.25,105.73,111.3,101.49,79.38,83.45,85.68,106.34,217.45,21.95,21.6,15.6,18.1,12.3,69.1,0.2,rain,12.3,17,10.5,13,10.7,86.1,0,,25.8
8/17/2023,75.4,92.25,105.73,111.3,101.49,80.39,84.12,86,108.4,215.75,21.95,28.9,15.7,21.3,13.7,64.1,0,,16.1,25,5.4,14.9,7.4,67.2,0,,13
8/18/2023,79.28,96.66,110.94,115.63,103.82,81.25,84.8,86.44,110.04,215.15,21.85,23.1,17.5,19.5,15.1,76.5,0.2,rain,10.3,29,7,17.6,4.2,51.5,0,,16.5
8/21/2023,79.28,96.66,110.94,115.63,103.82,80.72,84.46,86.36,108.71,218.8,21.5,31.2,16.7,22.3,15.2,67.2,0,,13.4,32,10,19.8,6.1,47,0,,25.9
8/22/2023,79.28,96.66,110.94,115.63,103.82,80.35,84.03,86.28,108.1,221.7,21.95,24.2,11.7,18.5,13.8,75,0,,10.3,33,10,21.4,2.8,35.5,0,,24.1
8/23/2023,79.28,96.66,110.94,115.63,103.82,78.89,83.21,86.09,107.15,221.7,22.3,27.2,14.9,20,14.5,73.8,0.1,rain,17.2,33,12,22.1,1.8,30.7,0,,22.3
8/24/2023,79.28,96.66,110.94,115.63,103.82,79.05,83.36,86.18,106.35,220.85,22.25,23,15.7,18.7,14.3,76.4,0.003,rain,9.4,23,10,16.5,7.7,59.9,0,,27.6
8/25/2023,82.54,100.17,115.36,120.33,105.88,79.83,84.48,86.4,108.25,217.9,22.15,31.8,15.6,24,13.7,56.8,1.028,rain,15.9,27,11,18.2,11.4,68.8,0,,22.3
8/28/2023,,,,,,80.1,84.42,86.39,109.16,218.7,22.55,21.9,8.2,15.6,11,76.2,0,,12.8,18,7,11.7,4.3,62.7,0,,18.3
8/29/2023,82.54,100.17,115.36,120.33,105.88,81.16,85.49,86.43,109.81,221.1,22.8,25.9,12.2,18.3,11.8,68.4,0,,13.8,22,3,12.1,5,66.4,0,,22.2
8/30/2023,82.54,100.17,115.36,120.33,105.88,81.63,85.86,86.42,110.88,220.4,22.7,28.2,15.1,20.9,13.4,64.7,0,,16.1,22,5,13,5.3,64,0,,16.5
8/31/2023,82.54,100.17,115.36,120.33,105.88,83.63,86.86,86.46,111.19,220.3,22.85,30.7,16.1,22.2,13.8,62.4,0,,13.8,26,6,15.2,2.4,50.7,0,,12.9
9/1/2023,81.79,99.41,113.72,112.63,108.31,85.55,88.55,89.68,113.52,230.7,,23.4,13.6,19.4,15.2,77.3,0.1,rain,20.8,30,6,18,0.3,35.6,0,,16.5
9/4/2023,81.79,99.41,113.72,112.63,108.31,85.82,89,,,235.8,23.65,24.6,17.1,20.3,17.2,83.2,0,rain,16.1,33,10,21,5.4,42.2,0,,20.4
9/5/2023,81.79,99.41,113.72,112.63,108.31,86.69,90.04,90.8,113.53,234.6,23.5,37.6,17.1,23.1,16.5,73.3,0.1,rain,21.9,31,11,20.5,3.3,37,0,,14
9/6/2023,81.79,99.41,113.72,112.63,108.31,87.54,90.6,91.69,114.51,231.9,23.45,22.1,13.5,18.4,10,60.8,0,rain,19.3,23.5,11.6,17.3,6.9,52.2,0,,24.1
9/7/2023,81.79,99.41,113.72,112.63,108.31,86.87,89.92,90.86,113.95,234.1,23.65,30.1,9.2,19.6,11.1,64.2,0,,10.3,29,10,18.1,9.3,63.3,0,,18.4
9/8/2023,79.64,97.85,111.5,115.37,108.41,87.51,90.65,91.37,115.61,240.25,,33,10.1,21.7,13.1,64.9,0,,14.9,29.5,9.9,19.2,9.3,58.4,0,,22.2
9/11/2023,79.64,97.85,111.5,115.37,108.41,87.29,90.64,91.38,114.16,243.1,23.75,23.6,11.6,18.6,14.4,78.2,0.1,rain,23,34.1,16,24.4,2.2,29.1,0,,35.3
9/12/2023,79.64,97.85,111.5,115.37,108.41,88.84,92.06,92.34,117.49,235.1,23.35,17.2,11.6,14.3,8.5,69.3,0.9,rain,25.1,18.6,9.6,14.1,3.7,51.7,0,,31.3
9/13/2023,79.64,97.85,111.5,115.37,108.41,88.52,91.88,92.18,116.44,237.15,23.75,22,10.1,16.6,10,67.5,0.2,rain,12.8,15.4,8.4,11.8,6.3,69.2,0,,26.9
9/14/2023,79.64,97.85,111.5,115.37,108.41,90.16,93.7,93.45,118.52,237.95,24.65,32,15.1,21.5,11.4,56,0,,19.3,24,10.3,15.9,8.1,63.7,0,,20.5
9/15/2023,85.45,104.8,118.88,122.34,111.18,90.77,93.93,93.56,116.7,236.2,24.7,34.3,14.1,23.4,15.3,65,0,,11.3,31.1,8.4,20.4,4.4,41.7,0,,15.8
9/18/2023,85.45,104.8,118.88,122.34,111.18,91.48,94.43,93.64,117.64,241.2,24.65,26.1,14.7,19.6,14.4,73.3,0.002,rain,13.8,21.9,12.3,16.1,10,68.7,0,,24.8
9/19/2023,85.45,104.8,118.88,122.34,111.18,91.2,94.34,93.15,117.33,,25.3,30.4,12.2,21.1,15.7,72.8,0,,14.3,29.2,9.2,19,8.5,56.9,0,,18.9
9/20/2023,85.45,104.8,118.88,122.34,111.18,90.28,93.53,93.14,116.4,241.75,25.15,26.4,16.1,21.6,16.6,73.9,0.002,rain,19.4,30.8,15,22.7,8.5,43.9,0,rain,16.1
9/21/2023,85.45,104.8,118.88,122.34,111.18,89.63,93.3,93.04,114.76,238.95,24.95,31.9,15.6,21.4,15.4,72,0,,14.9,29.9,14.4,21.8,10.5,51.7,0,,23.3
9/22/2023,88.71,107.76,123.98,131.77,116.48,90.03,93.27,93.05,114.94,237.95,25.15,26.1,18.6,21.6,17.8,79.4,0,,12.8,32.1,14,23.4,8.6,44.6,0,,21.5
9/25/2023,88.71,107.76,123.98,131.77,116.48,89.68,93.29,92.91,116.23,239.65,25,30,19.2,23.2,18,75.4,0.002,rain,16.1,27.5,15.1,21.2,10.6,53,0,rain,31.4
9/26/2023,88.71,107.76,123.98,131.77,116.48,90.39,93.96,93.03,116.41,240.2,24.75,25.6,15.2,21.3,14.3,65.7,0,,19.4,27.8,14.4,20.4,6.9,44.1,0,rain,24.4
9/27/2023,88.71,107.76,123.98,131.77,116.48,93.68,96.55,93.26,120.2,239.3,24.9,23.6,16.7,19.5,10.9,58.6,0,,17.1,18,13.1,15.3,9.8,70.3,0,rain,29.4
9/28/2023,88.71,107.76,123.98,131.77,116.48,91.71,95.38,93.16,119.47,237.05,25.05,23.6,15.7,19.3,14.8,76.2,0.1,rain,13.9,24,13.4,17.2,12.2,74,0,rain,22.3
9/29/2023,89.84,109.47,125.8,133.79,118.29,90.79,95.31,93.31,117.58,245.55,25.4,32.7,15.2,23.9,16.3,66.3,0,,10.3,27.9,13.7,19.9,11.6,64.2,0,,13.7
10/2/2023,89.84,109.47,125.8,133.79,118.29,88.82,90.71,91.33,115.63,,,24.6,14.2,18.6,11.2,64.2,0,rain,15,21.1,11.3,15,8,64.5,0,,26.2
10/3/2023,89.84,109.47,125.8,133.79,118.29,89.23,90.92,91.43,115.83,241.2,24.4,32.2,16.1,22.6,12.1,54,0,,18.2,28.2,8,17.8,7.3,55.4,0,,16.6
10/4/2023,89.84,109.47,125.8,133.79,118.29,84.22,85.81,86.93,111.5,235.15,24.3,29.1,19.2,23.1,17,69.7,0,,16.1,33,9.5,21.9,3.7,37.8,0,,24.1
10/5/2023,89.84,109.47,125.8,133.79,118.29,82.31,84.07,85.5,108.99,233.85,24.3,33.5,17.7,24.1,17,66.7,0,,20.8,33.2,12.7,22.7,4,32.5,0,,20.7
10/6/2023,84.48,101.92,117.35,125.44,119.6,82.79,84.58,85.88,107.17,235.55,24.5,29.8,19.7,23.6,19,76.5,0.1,rain,16,32.5,13.3,23.1,3.8,31.3,0,,21.5
10/9/2023,84.48,101.92,117.35,125.44,119.6,86.38,88.15,88.54,110.92,234.7,25,24.1,14.7,18.9,15.1,79.5,0.001,rain,10.3,22.4,15,18,12.7,72.3,0,,24.8
10/10/2023,84.48,101.92,117.35,125.44,119.6,85.97,87.65,88.22,110.45,235.9,24.8,26.7,17.2,20.8,18.2,86,0.001,rain,7.2,28.4,12.9,20,13.3,69.1,0,,19.6
10/11/2023,84.48,101.92,117.35,125.44,119.6,83.49,85.82,87.21,106.49,238.7,24.7,34.9,20.9,24.6,19.7,76.8,0.1,rain,12.1,30.2,16.6,23.2,11.6,51.1,0,,17
